epochs,batch,neurons,activation,signal_noise_ratio_train,signal_noise_ratio_val,signal_noise_ratio_test,X_train_len,X_val_len,X_test_len,auc,soft_auc,f1,test_acc,training_accuracy_mean,validation_accuracy_mean,training_accuracy_std,validation_accuracy_std,training_loss_mean,validation_loss_mean,training_loss_std,validation_loss_std,scaler,paradigm
310,280,17,0,0.02,0.02,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0005397486966103315,0.0005352789245080203,8.002649938497331e-06,7.922093198442092e-06,0,0
233,287,24,0,0.5,0.5,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0004188012215308845,0.00041873113077599554,7.1039617851874194e-06,7.076866768511375e-06,0,0
258,233,36,0,0.02,0.5,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0004732503759441897,0.0070882773958146576,8.549313406369481e-06,0.00012646707286487885,0,0
68,101,26,0,0.02,0.02,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0014394432539120317,0.0013925116742029785,0.00012908192417526268,0.00012317911263903626,0,0
190,75,26,0,0.02,0.02,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00014833061868557706,0.0001378930770442821,3.160066114227407e-06,2.939967194726397e-06,0,0
268,251,36,0,0.02,0.02,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0006133631453849375,0.0006010560726281255,1.1231626272387035e-05,1.0979860451040747e-05,0,0
204,63,22,0,0.02,0.5,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0001349713042145595,0.0022635977948084474,2.875761390795298e-06,4.927150087528634e-05,0,0
271,206,21,0,0.02,0.5,0.5,13299,3000,3000,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.0,0.0,0.0003620162751758471,0.005851450748741627,5.777494489732147e-06,9.39919279730135e-05,0,0
354,144,7,0,0.02,0.5,0.5,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00022276924282778056,0.003927372046746314,3.0136178575842115e-06,5.3863330192368065e-05,0,0
195,276,24,0,0.5,0.02,0.5,13300,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00045836347562726586,0.0005398980341851711,9.114873222926335e-06,1.0718167411863609e-05,0,0
63,117,27,0,0.02,0.5,0.5,13299,3000,3000,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.0,0.0,0.004688736470416188,0.09342413395643234,0.0005203083549876176,0.0109665112598648,0,0
268,291,37,0,0.02,0.02,0.02,13299,3000,3000,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0011491876910440623,0.001127882522996515,2.723464952382078e-05,2.671318937589898e-05,0,0
